string,label
"""**Esophageal smooth muscle atrophy and fibrosis**, which leads to esophageal dysmotility with gastroesophageal reflux and dysphagia, is a feature of CREST syndrome. This syndrome is a manifestation of **limited systemic sclerosis** (SSc), which is also characterized by diffuse thickening and hardening of the skin on the fingers, hands, and face. Though more common in diffuse SSc, further internal organ involvement (e.g., pulmonary, cardiac, and renal disease) may also occur in limited SSc as the disease progresses.""
",1
"""This patient's **low-grade fever**, nausea, vomiting, acute changes in bowel habits, and **left lower quadrant abdominal pain** are highly suggestive of **diverticulitis**. This condition can develop along any part of the colon but **most commonly involves the sigmoid colon** (which explains the localization of this patient's abdominal pain). Her 12-month history of intermittent constipation likely results in straining during bowel movements, which can lead to protrusion of herniated intestinal mucosa and submucosa through gaps in the muscular layer of the intestinal wall (i.e., diverticulosis). If stool gets lodged in the diverticula, this can result in obstruction of the intestinal lumen, increased intraluminal pressure, and subsequent erosion and inflammation of diverticular walls (i.e., diverticulitis).  
",1
"This diagnosis is supported by clinical manifestations and the presence of increased serum inflammatory markers. A CT scan that shows inflamed diverticula, bowel wall thickening (> 4 mm), and/or inflammation of pericolic fat with fat stranding confirms the diagnosis. Uncomplicated diverticulitis (i.e., disease without abscess, bowel obstruction, perforation, or fistula) can be treated with supportive care and bowel rest.""
",1
"""**_Mycoplasma pneumoniae_** is one of the most frequent causes of atypical pneumonia, especially in the **ambulatory setting** and in patients younger than 40 years of age. Outbreaks of atypical pneumonia usually occur in **crowded environments** (e.g., schools, military barracks, hospitals, prisons) and often spread within households because the infection is transmitted via droplets. Since the lung infiltrates in patients with atypical pneumonia affect the interstitial space, the lungs typically sound clear on auscultation. Erythema multiforme is often associated with _M. pneumoniae_ infection.  
",1
"Antibiotics that disrupt intracellular processes (e.g., macrolides, tetracyclines, fluoroquinolones) are the preferred treatment for _M. pneumoniae_ pneumonia, as _M. pneumoniae_ lacks a cell wall and beta-lactam antibiotics (e.g., penicillin or cephalosporins) are therefore ineffective.""
",1
"""**Kallmann syndrome** is a rare, congenital form of **hypogonadotropic hypogonadism** that develops as a result of **deficient hypothalamic GnRH secretion**. Patients typically present with **delayed onset of puberty**, an **impaired sense of smell** (due to disrupted neural migration from the olfactory bulbs to the hypothalamic preoptic nuclei), and a history of **cryptorchidism and/or cleft palate**. Diagnosis is clinical and further supported by findings of decreased GnRH, FSH, LH, estrogen or testosterone. Treatment consists of hormone replacement therapy during puberty and gonadotropins or pulsatile GnRH for the management of infertility in adults.""
",1
"""A pituitary infarction causes a decreased production of anterior pituitary hormones, including ACTH. A decrease in ACTH causes **secondary adrenal insufficiency** with decreased cortisol production, which leads to decreased vascular tone. With severe pituitary infarction, panhypopituitarism can occur and patients can develop hypovolemia as a result of decreased ADH production (**central diabetes insipidus**). These changes are responsible for hypotension in Sheehan syndrome. Aldosterone production is not directly under the control of ACTH or ADH and is primarily regulated by the renin-angiotensin-aldosterone system (RAAS). In patients with hypopituitarism, aldosterone levels can be normal or increased (since hypotension causes RAAS activation and increased aldosterone production).""
",1
"""**Salicylate toxicity** from overdose with aspirin is the most likely explanation for this patient's presentation. In **early toxicity**, salicylates directly stimulate the medullary respiratory center and cause tachypnea and hyperpnea, both of which manifest with **respiratory alkalosis**. **Later**, the accumulation of organic acids (due to salicylates inhibiting citric acid cycle enzymes) causes a **high anion gap metabolic acidosis**, which leads to a mixed acid-base disorder. Features of salicylate toxicity include tinnitus, nausea, vomiting, mental status changes, **hyperthermia** (due to uncoupling of mitochondrial oxidative phosphorylation), **pulmonary edema**, seizures, and, ultimately, coma.""
",1
"""This patient has **conus medullaris syndrome** as a result of compression of the most **distal region of the spinal cord** from his recent accident. Conus medullaris syndrome typically manifests with both **upper and lower motor neuron signs**. Bladder and bowel dysfunction within hours of the injury, hyperreflexia of the ankles, symmetric lower extremity weakness, and back pain are all consistent with this diagnosis (see “**Compressive myelopathies**” table).""
",1
"""**Plantar warts** are caused by **human papillomavirus** (HPV) infection, most often HPV\-1, and typically develop as a result of **direct skin contact** with an infected person or contaminated surface (e.g., fomite, swimming pool, locker room floor). Plantar warts may affect any age group but are most common in children aged 2–16 years. Affected individuals can be asymptomatic but may also develop **pain with walking**. Treatment is usually conservative and includes topical application of salicylic acid or fluorouracil cream. Cryotherapy with liquid nitrogen and surgical excision can also be considered.""
",1
"""**Intracerebral hemorrhage** is a severe **complication** **of thrombolytic therapy** (e.g., alteplase, streptokinase), which this patient most likely received for her acute pulmonary embolism. While the thrombolysis adequately dissolved the thrombus, it resulted in hemorrhagic stroke and increased intracranial pressure, as evidenced by her change in mental status and papilledema. In scenarios such as this where intracranial hemorrhage is suspected, thrombolytic therapy should immediately be discontinued, an emergent CT scan of the brain performed, and neurosurgery and/or neurology consulted. Thrombolysis reversal agents (e.g., antifibrinolytics, FFPs, cryoprecipitate) may also be considered.""
",1
